f_01,f_02,f_03,f_04,f_05,f_06,f_07,f_08,f_09,f_10,f_11,f_12,res,level
0.003748454,0.002454315,0.008094707,0.007589591,0.297863159,0.033374696,0.070958518,0.231961229,0.011628735,0.003590094,0.006762667,0.321973834,em,8
0.003994124,0.005443992,0.047854038,0.03448564,0.269467662,0.057551397,0.10591265,0.146366455,0.040704915,0.017119415,0.007442558,0.263657154,em,8
0.004657384,0.003962909,0.027813758,0.024868339,0.161210542,0.066278858,0.043820758,0.242278206,0.011740963,0.007994003,0.005459956,0.399914323,em,8
0.00170066,0.003249796,0.017753743,0.012406095,0.526824946,0.038521239,0.036468463,0.236673356,0.010763069,0.005268841,0.002084513,0.108285281,em,8
0.001691711,0.001629673,0.013656737,0.011426093,0.39190247,0.027300174,0.091763221,0.278139829,0.006874088,0.005910321,0.003227259,0.166478427,em,8
0.006789621,0.008942163,0.032939717,0.016218043,0.369391605,0.104853537,0.02725081,0.260930707,0.03185879,0.005723802,0.006451733,0.128649472,em,8
0.01089787,0.002716971,0.049865002,0.01312402,0.271884966,0.035009743,0.045835772,0.184613915,0.010144671,0.022269735,0.009090912,0.344546424,em,8
0.002806404,0.004897611,0.069414424,0.00736448,0.326332153,0.041984553,0.042388871,0.276647119,0.007587791,0.002950684,0.010356121,0.207269789,em,8
0.005243848,0.007931581,0.063903113,0.006074978,0.506359488,0.049521286,0.023190543,0.128021989,0.022041071,0.0036959,0.005831065,0.178185138,em,8
0.007695292,0.0029136,0.018246349,0.042089182,0.36916351,0.045643147,0.022189499,0.161303041,0.016420186,0.004524733,0.008775858,0.301035604,em,8
0.001564057,0.001089145,0.009931658,0.01185279,0.399738456,0.033844805,0.09065177,0.287063754,0.010040424,0.005783848,0.003383641,0.145055653,em,8
0.001862639,0.002395782,0.031437715,0.029221906,0.220624357,0.107460306,0.138476777,0.153000133,0.019853347,0.008876564,0.005678321,0.281112154,em,8
0.002521212,0.002111391,0.027626825,0.025028497,0.363384313,0.020342307,0.078988387,0.137381181,0.020249765,0.006180318,0.005315328,0.310870475,em,8
0.002304475,0.003967895,0.031355503,0.008219333,0.325128974,0.029804275,0.015046564,0.359846966,0.01961936,0.002932638,0.003670389,0.198103629,em,8
0.002814049,0.003650148,0.042487868,0.010187853,0.115802429,0.013326314,0.069199021,0.232604765,0.055419513,0.003869001,0.002608981,0.448030058,em,8
0.002483743,0.00380891,0.035890788,0.008540971,0.159882256,0.009644393,0.031404045,0.249809371,0.009764799,0.002091677,0.00187604,0.484803008,em,8
0.00597267,0.011749674,0.02392387,0.009330436,0.145585365,0.016948254,0.07433032,0.181069588,0.011465127,0.004593313,0.005473929,0.509557454,em,8
0.002495669,0.020127189,0.243854333,0.024767633,0.100548614,0.022522117,0.095284846,0.091015364,0.052546891,0.012169614,0.006645023,0.328022707,em,8
0.002815018,0.004256896,0.010362743,0.008671594,0.203748215,0.007486851,0.057021181,0.218759193,0.020188682,0.00327929,0.002000598,0.461409739,em,8
0.00281756,0.00454312,0.103214204,0.007580743,0.169933549,0.02187687,0.09362849,0.260914907,0.00852534,0.004165572,0.002947724,0.319851922,em,8
0.003791976,0.013732352,0.2136604,0.0134637,0.119758483,0.02096544,0.102097417,0.080428639,0.071809397,0.029225271,0.003312221,0.327754704,em,8
0.002638468,0.00477568,0.024851927,0.007465002,0.152664853,0.019029764,0.1393197,0.326437456,0.012966057,0.005754754,0.002526333,0.301570006,em,8
0.010810955,0.011401626,0.08586145,0.020387982,0.211450157,0.033806695,0.220693436,0.09415436,0.021569003,0.021884416,0.005967081,0.26201284,em,8
0.002940476,0.005230815,0.083315419,0.007774549,0.186034068,0.028736065,0.111547132,0.285746035,0.009710581,0.006481727,0.002773618,0.269709514,em,8
0.00261145,0.020780627,0.298927457,0.026173454,0.096549314,0.024302017,0.108814517,0.100018519,0.043256792,0.015071228,0.003586652,0.259907973,em,8
0.002051126,0.00380839,0.054121496,0.010448964,0.178931516,0.015124976,0.110473843,0.294452709,0.009180047,0.010469836,0.001615313,0.309321784,em,8
0.001928268,0.009344499,0.13556982,0.00624134,0.204652697,0.012787808,0.078139368,0.231378687,0.008276856,0.011655775,0.003384126,0.296640755,em,8
0.004026661,0.008053308,0.078145275,0.015879424,0.222261459,0.017913176,0.105241847,0.218904607,0.034879364,0.012059499,0.006948248,0.275687133,em,8
0.002660435,0.003285932,0.026519652,0.01156868,0.076067769,0.005347263,0.037721176,0.208995496,0.09278673,0.003839785,0.026827399,0.504379683,em,8
0.004274798,0.004530336,0.148833399,0.012855866,0.12728803,0.018015733,0.067672095,0.038925094,0.008630943,0.016332107,0.003999378,0.548642221,em,8
0.002522211,0.001857884,0.056342493,0.014117581,0.351269798,0.019027436,0.045552604,0.156882029,0.012183522,0.004572977,0.004082227,0.331589239,em,8
0.003777967,0.004796462,0.054605636,0.011429753,0.210387752,0.015467662,0.043397545,0.19120635,0.04425628,0.008319621,0.0026993,0.409655672,em,8
0.005810988,0.007249016,0.020127085,0.012857502,0.151644749,0.006293747,0.020158942,0.282635741,0.016861901,0.004340571,0.001967138,0.47005262,em,8
0.00248228,0.005757008,0.027010397,0.00934229,0.075861058,0.024704122,0.108984975,0.303455422,0.008534956,0.004247647,0.001959167,0.427660678,em,8
0.002547395,0.006862595,0.168502456,0.009212856,0.091289604,0.010058465,0.11723162,0.19927128,0.004871013,0.015209449,0.006746813,0.368196453,em,8
0.003701603,0.00601572,0.04957527,0.016047,0.184720357,0.009403451,0.041193336,0.247053145,0.008994373,0.008360282,0.004190724,0.420744738,em,8
0.003932415,0.004567429,0.128636396,0.002009277,0.104604226,0.015014117,0.043229136,0.165105327,0.085106532,0.014613338,0.002396889,0.430784918,em,8
0.002381623,0.019872999,0.102096921,0.024640872,0.150994593,0.009087602,0.174235823,0.155676388,0.021285515,0.02165187,0.008050976,0.310024817,em,8
0.001712488,0.007547912,0.0554441,0.00911032,0.154883284,0.010033155,0.051042112,0.284363469,0.002729934,0.007227046,0.001491144,0.414415035,em,8
0.002475596,0.00764221,0.032705235,0.006863038,0.237436303,0.013325659,0.03142213,0.152993782,0.045636711,0.024620306,0.009786525,0.435092506,em,8
0.002612394,0.004941249,0.046164252,0.005629418,0.097426389,0.009554175,0.046047229,0.194222396,0.050979861,0.010929789,0.004666438,0.526826411,em,8
0.00440368,0.005583688,0.016281341,0.014844983,0.206213921,0.005348806,0.033559129,0.119263588,0.041659694,0.011753349,0.004048255,0.537039566,em,8
0.002304653,0.005472642,0.08474848,0.015884919,0.209579487,0.009458444,0.030615671,0.062189212,0.051909892,0.018429896,0.014098041,0.495308662,em,8
0.008710576,0.01556022,0.057970739,0.025223223,0.220899822,0.031500466,0.038824155,0.112466423,0.032918117,0.014607174,0.008264282,0.433054805,em,8
0.004257312,0.007666522,0.023170411,0.008460314,0.068310293,0.009596721,0.012884344,0.153019607,0.040075179,0.029498845,0.01078642,0.632274032,em,8
0.005649738,0.012758526,0.033235813,0.014432164,0.140676672,0.016630571,0.062766065,0.123908941,0.08939584,0.044941136,0.020961353,0.434643181,em,8
0.005942464,0.013336055,0.04510606,0.010113584,0.141161244,0.010237133,0.065923837,0.230002041,0.052545277,0.027386185,0.009090581,0.38915554,em,8
0.003552254,0.012123003,0.055970459,0.003850565,0.14662496,0.010813075,0.033845732,0.237752663,0.059407016,0.006177164,0.005023681,0.424859428,em,8
0.003379282,0.007740306,0.030185117,0.00370404,0.108989158,0.008349773,0.064317328,0.157813287,0.044503262,0.020519435,0.005378887,0.545120125,em,8
0.001685294,0.002686628,0.009541533,0.008965068,0.107072069,0.005761279,0.017146675,0.174005534,0.038594602,0.012941208,0.004436681,0.617163429,em,8
0.004915334,0.010797834,0.016161496,0.01072269,0.222072742,0.010349798,0.034852073,0.156035852,0.059271392,0.023582088,0.012647628,0.438591073,em,8
0.006423944,0.011006956,0.024563469,0.016397792,0.179794504,0.016500389,0.053463503,0.083618252,0.027951185,0.035090493,0.015947898,0.529241616,em,8
0.013705766,0.016958577,0.021333471,0.011787209,0.147078,0.01285559,0.050757083,0.202889681,0.071211851,0.027888317,0.010461715,0.413072742,em,8
0.001900935,0.008348379,0.037189724,0.002227997,0.096020667,0.023124667,0.032508574,0.343757089,0.025160122,0.023103578,0.007231981,0.399426287,em,8
0.002429757,0.005604644,0.021196388,0.002569078,0.130861408,0.024516548,0.03684532,0.044177087,0.082438931,0.106279605,0.00738766,0.535693573,em,8
0.007578827,0.005685204,0.009292615,0.004197015,0.26822375,0.012650511,0.027359819,0.156041823,0.046246592,0.011589621,0.007060383,0.44407384,em,8
0.002842618,0.01203954,0.041059495,0.013481573,0.227632392,0.012429357,0.020657166,0.146321069,0.064269432,0.01892238,0.016971826,0.423373152,em,8
0.008363991,0.01158973,0.018380485,0.007879987,0.255738198,0.009845255,0.029523903,0.135731666,0.035712627,0.020297384,0.009102806,0.457833969,em,8
0.005767968,0.013250509,0.017306365,0.020259538,0.156046874,0.010230143,0.040685681,0.170635038,0.027533477,0.025493709,0.009392539,0.503398159,em,8
0.003390363,0.011366382,0.02327535,0.015444326,0.125149585,0.008387709,0.042470113,0.218955319,0.027645569,0.009736167,0.005809169,0.508369947,em,8
0.006315948,0.002377554,0.024296107,0.004492219,0.295761296,0.014867174,0.053437083,0.029567491,0.037151106,0.021904127,0.009515114,0.500314781,em,8
0.002312107,0.001340637,0.02982481,0.005664724,0.080252351,0.005005768,0.02317107,0.252418363,0.046526114,0.00869681,0.006048421,0.538738824,em,8
0.002034247,0.013263286,0.018207244,0.020495874,0.18238459,0.007820516,0.038801534,0.088457674,0.059308623,0.018959886,0.019711661,0.530554866,em,8
0.002945489,0.004464984,0.0196648,0.016268172,0.16315165,0.008145881,0.038772901,0.182480657,0.038600181,0.01055189,0.005894979,0.509058417,em,8
0.001867977,0.006115354,0.024233644,0.007717669,0.255989474,0.012061984,0.03559847,0.112142949,0.003361467,0.004967828,0.005535531,0.530407652,em,8
0.004789131,0.006727558,0.018170642,0.034744055,0.28302779,0.007314128,0.030020676,0.17023544,0.011528997,0.004902417,0.003624304,0.424914861,em,8
0.004704382,0.014134669,0.130851682,0.024219854,0.156471701,0.019164971,0.05633623,0.214972648,0.014763806,0.017555523,0.008425881,0.338398651,em,8
0.003899531,0.006550811,0.08761443,0.07459021,0.181482059,0.016682515,0.064301883,0.074470834,0.013666985,0.024619067,0.021054425,0.43106725,em,8
0.006371617,0.013520577,0.088610378,0.129956578,0.175936572,0.014970341,0.040442902,0.165471035,0.013746179,0.011539769,0.012630888,0.326803163,em,8
0.00554435,0.009811938,0.053827958,0.048158582,0.193513356,0.01148379,0.036290251,0.253006554,0.010787224,0.010619981,0.01242119,0.354534825,em,8
0.007518073,0.01726362,0.043221139,0.029018877,0.255408964,0.016526373,0.068140898,0.186974828,0.008771573,0.011086665,0.011631266,0.344437724,em,8
0.001713929,0.008641218,0.033270506,0.019803081,0.133918878,0.012291616,0.026646412,0.2702448,0.005029639,0.002827952,0.003616592,0.481995377,em,8
0.010161323,0.030171639,0.052449049,0.037169709,0.07801556,0.047744529,0.069617641,0.216957046,0.021093954,0.017160249,0.025823578,0.393635724,em,8
0.008332777,0.018425774,0.07052435,0.111722685,0.149627866,0.029995506,0.02158001,0.242676308,0.014735289,0.016465325,0.038907343,0.277006768,em,8
0.00460043,0.020636452,0.071422929,0.087938106,0.210083888,0.017308393,0.057240395,0.097604172,0.020009764,0.017315662,0.029538075,0.366301733,em,8
0.004565963,0.011897195,0.061215642,0.021852409,0.121794333,0.024232352,0.057082616,0.285872313,0.009476023,0.010151856,0.022848928,0.369010371,em,8
0.003490494,0.013170857,0.046485971,0.043350883,0.2067479,0.013118357,0.063265551,0.193550738,0.008913133,0.010395521,0.010256116,0.38725448,em,8
0.002825574,0.005180076,0.057295401,0.039997585,0.172514971,0.01364536,0.092814325,0.242361457,0.00635205,0.015059348,0.020989536,0.330964316,em,8
0.006623727,0.012406767,0.018698971,0.004553836,0.309214563,0.021890644,0.026586435,0.358622596,0.010203051,0.004147896,0.027274374,0.19977714,em,8
0.003594452,0.031121166,0.052964353,0.043462778,0.120738106,0.022014251,0.065669384,0.234773847,0.023070913,0.019187157,0.119465391,0.263938202,em,8
0.013489131,0.008937157,0.051388572,0.005518252,0.301046707,0.019968016,0.059715711,0.159348837,0.025123015,0.007516063,0.051700588,0.296247952,em,8
0.002191021,0.00281606,0.052516227,0.035354107,0.267213259,0.012369059,0.043526072,0.18053521,0.008955739,0.007388496,0.039454567,0.347680182,em,8
0.007043491,0.014650141,0.029351683,0.079647551,0.16152405,0.026166406,0.047965903,0.272905595,0.01476924,0.012182452,0.02069719,0.313096299,em,8
0.003875309,0.00937231,0.06638967,0.087981946,0.282544442,0.022275389,0.047264402,0.080933904,0.011279992,0.032795698,0.053838753,0.301448184,em,8
0.006227416,0.010524807,0.035093416,0.017043592,0.223674923,0.01391173,0.034009057,0.269205495,0.011867296,0.009340986,0.010969873,0.35813141,em,8
0.014534083,0.012782155,0.030839875,0.044068953,0.273502005,0.041874985,0.062405617,0.160821279,0.013495466,0.014811077,0.018268318,0.312596189,em,8
0.009195403,0.011705046,0.038814715,0.004994364,0.295456574,0.040320901,0.056400261,0.221981675,0.014659468,0.007385467,0.042014722,0.257071404,em,8
0.002313029,0.029132372,0.036427785,0.056955395,0.002226826,0.011522639,0.032855434,0.205584051,0.009506102,0.007847198,0.261617991,0.344011177,em,8
0.0060859,0.00800693,0.045920267,0.010351205,0.178368357,0.018633071,0.042794627,0.124703355,0.010116453,0.008987698,0.016992481,0.529039657,em,8
0.002562648,0.002346459,0.011531449,0.006453012,0.399319724,0.011732882,0.0315457,0.102488316,0.010741687,0.016461424,0.00496285,0.399853848,em,8
0.005796244,0.004640932,0.026181442,0.028480331,0.405192698,0.027917948,0.031151519,0.137507815,0.014354544,0.006948699,0.008128341,0.303699488,em,8
0.005636917,0.008415032,0.06410079,0.057688339,0.251845984,0.082585904,0.051059266,0.067187611,0.044157498,0.023167646,0.012949821,0.331205191,em,8
0.013704314,0.008079617,0.042575955,0.055033209,0.24034451,0.026878991,0.069557597,0.079745003,0.078927349,0.037794598,0.028236235,0.319122622,em,8
0.006040892,0.006481985,0.011452363,0.0317442,0.292733255,0.057819519,0.039337105,0.111605414,0.024559582,0.011005198,0.006755711,0.400464778,em,8
0.011933525,0.00966007,0.037046343,0.013169131,0.400070276,0.02318632,0.039025004,0.154013487,0.023500487,0.027029662,0.013707635,0.247658059,em,8
0.00932891,0.009481437,0.119921295,0.021986732,0.216929737,0.053911324,0.038932341,0.295704492,0.017113409,0.015681829,0.008837879,0.192170614,em,8
0.006071419,0.006239651,0.056320857,0.015317454,0.238694511,0.042709355,0.056506333,0.132088903,0.017146231,0.02044099,0.009983649,0.398480645,em,8
0.008233752,0.010124921,0.038069675,0.035241243,0.1521042,0.043723152,0.07913649,0.119172934,0.054264507,0.029585084,0.055600506,0.374743536,em,8
0.013711884,0.008222077,0.079935507,0.039775217,0.176889645,0.03433376,0.099850068,0.146012341,0.031841168,0.008899701,0.007189465,0.353339167,em,8
0.012648979,0.006976289,0.044012233,0.017073183,0.221819553,0.074716284,0.085743033,0.164154292,0.01405248,0.009107404,0.007709661,0.34198661,em,8
0.004622494,0.00788191,0.016082333,0.032402235,0.25448874,0.052573385,0.045057832,0.170341645,0.030057763,0.015592103,0.006148117,0.364751444,em,8
0.016913697,0.010534183,0.057915336,0.021202747,0.235038168,0.056582212,0.034390386,0.177693744,0.018465141,0.026557802,0.012419891,0.332286696,em,8
0.006529982,0.010522132,0.023643425,0.030755357,0.227055987,0.036358845,0.045098002,0.146146238,0.041579693,0.014185334,0.00607869,0.412046314,em,8
0.011843644,0.021277832,0.044931395,0.054046576,0.233823046,0.040332384,0.109599306,0.070346812,0.06445964,0.05486538,0.03020466,0.264269325,em,8
0.005634558,0.002559693,0.085414826,0.004781239,0.227235829,0.049088806,0.06284891,0.126266034,0.042146695,0.01219661,0.007496539,0.374330261,em,8
0.001451425,0.002322934,0.073606114,0.009169196,0.089039926,0.090159865,0.043848645,0.099515611,0.011305505,0.009962998,0.016204868,0.553412911,em,8
0.007377898,0.007118238,0.089693428,0.017705091,0.23362062,0.060633238,0.061864153,0.128397441,0.025485502,0.024841587,0.012845688,0.330417116,em,8
0.006277613,0.024834278,0.253196051,0.00914339,0.181048192,0.07648098,0.022670807,0.215441232,0.020943549,0.005132367,0.00357314,0.1812584,em,8
0.003763502,0.006672566,0.029574784,0.040506406,0.318555075,0.042114535,0.043423897,0.159841733,0.047572215,0.011438116,0.008408526,0.288128645,em,8
0.006725085,0.008312991,0.032916651,0.02382732,0.242795741,0.046290695,0.066468803,0.143571563,0.035209165,0.016055728,0.012633171,0.365193089,em,8
0.013365447,0.010734858,0.03269586,0.011189615,0.262473101,0.027935446,0.050843816,0.144466148,0.016299868,0.02817301,0.012777472,0.389045359,em,8
0.010173439,0.015804066,0.054443969,0.037211599,0.216195892,0.061445245,0.080213495,0.079287533,0.106614492,0.04349538,0.022890426,0.272224463,em,8
0.008516678,0.00784731,0.033715305,0.02120724,0.268750788,0.09675587,0.087614969,0.162289081,0.033516641,0.010557312,0.01323007,0.255998737,em,8
0.010507822,0.006753301,0.025387675,0.062414354,0.145839693,0.030116868,0.05987099,0.098590675,0.024343027,0.010937707,0.031396252,0.493841635,em,8
0.225486026,0.002338996,0.002411888,0.000872601,0.013970577,0.477921902,0.036105104,0.013266961,0.005672913,0.216816467,0.002352299,0.002784266,f,9
0.195193035,0.003189918,0.001122003,0.002521497,0.014920747,0.415876185,0.053049982,0.017787065,0.003798187,0.287704607,0.003023508,0.001813266,f,9
0.313419786,0.002965449,0.001696159,0.003262149,0.01293234,0.431270396,0.043744253,0.035886463,0.003744305,0.14572737,0.001525264,0.003826065,f,9
0.183658783,0.005842389,0.006209199,0.012579419,0.048206468,0.276413216,0.138160557,0.065778821,0.010006244,0.24486193,0.005415952,0.002867022,f,9
0.247506766,0.004488858,0.003273176,0.003485869,0.022405823,0.447533795,0.063928281,0.038556102,0.00621355,0.154373337,0.004573937,0.003660506,f,9
0.196034154,0.002429919,0.002470958,0.002264851,0.020557848,0.482662253,0.089716798,0.032441623,0.002657845,0.163932778,0.00264426,0.002186714,f,9
0.209112999,0.004143895,0.001904625,0.001714413,0.023575377,0.475345218,0.064481421,0.056978541,0.003729599,0.153102164,0.003833351,0.002078396,f,9
0.273424037,0.006642912,0.002908154,0.003268357,0.026121902,0.454324462,0.021980461,0.037881485,0.004825409,0.163141416,0.002906326,0.00257508,f,9
0.30067296,0.005161045,0.003475174,0.003628594,0.020477858,0.376615283,0.009372704,0.016969476,0.002904044,0.252801997,0.004410568,0.003510296,f,9
0.21753557,0.003092802,0.003312313,0.006874993,0.02689516,0.440400431,0.081022518,0.068471239,0.009500616,0.133181858,0.005154421,0.004558079,f,9
0.333971711,0.002822909,0.001227719,0.001397637,0.012389879,0.400815836,0.069573915,0.017249757,0.00265806,0.152864557,0.002621501,0.002406519,f,9
0.386305708,0.004077092,0.002507777,0.004193838,0.024047368,0.397516008,0.017390706,0.020742744,0.008136692,0.127359092,0.002391326,0.005331649,f,9
0.246316756,0.001884822,0.001637268,0.003328319,0.029133509,0.517173464,0.053322007,0.030706354,0.006387629,0.103344671,0.003371959,0.003393242,f,9
0.204965533,0.004616044,0.00207516,0.001337596,0.015674103,0.427922577,0.064037976,0.01021721,0.008098745,0.254570972,0.003389118,0.003094967,f,9
0.373827642,0.005425109,0.003630635,0.00441535,0.031873629,0.217415971,0.052047215,0.132386304,0.010015352,0.159679622,0.004988654,0.004294517,f,9
0.327834918,0.00447821,0.005289769,0.004080859,0.014664,0.280005768,0.094753506,0.07579987,0.014646209,0.170863735,0.004264768,0.003318389,f,9
0.215708735,0.00462744,0.000944251,0.00287855,0.026249922,0.367583986,0.072348641,0.072111106,0.004474357,0.224361931,0.004445731,0.004265348,f,9
0.320005537,0.011023234,0.002808822,0.003335615,0.011934189,0.165537412,0.032233684,0.036756526,0.010022517,0.39532642,0.007187784,0.00382826,f,9
0.276492285,0.005421109,0.001078387,0.001189877,0.014452935,0.323621738,0.078208112,0.012393444,0.003788134,0.275607161,0.005990116,0.001756701,f,9
0.312613318,0.003173832,0.002121061,0.002265937,0.030087785,0.485795452,0.090773063,0.066582547,0.001687689,0.0009627,0.00125372,0.002682896,f,9
0.241847601,0.002808821,0.002128661,0.002485888,0.024002731,0.39566201,0.069794597,0.086105793,0.003414538,0.164950415,0.003846232,0.002952714,f,9
0.284538742,0.005170816,0.005687109,0.003506646,0.019016267,0.425151557,0.059049339,0.039090749,0.002112227,0.147276725,0.005332332,0.004067491,f,9
0.223525989,0.004526369,0.001951641,0.00290868,0.026584082,0.522523894,0.040179586,0.030808184,0.00197285,0.135822341,0.006702833,0.002493552,f,9
0.299828556,0.00613813,0.00416599,0.00335703,0.02038316,0.363190908,0.062442337,0.045719373,0.012111755,0.170637892,0.005300092,0.006724778,f,9
0.196512283,0.005532147,0.006532146,0.00221106,0.023322425,0.506245233,0.089606401,0.041318261,0.005509491,0.116635617,0.003504626,0.003070309,f,9
0.339429969,0.005061436,0.001461691,0.001011388,0.00616948,0.400798786,0.007661764,0.008156706,0.017109699,0.206740912,0.00304562,0.003352549,f,9
0.295510167,0.011635955,0.000851998,0.000564417,0.008023871,0.348780649,0.006550139,0.019760645,0.0174255,0.281925291,0.006228362,0.002743006,f,9
0.263223664,0.003100462,0.001446846,0.001083751,0.010333226,0.381312669,0.010780337,0.014887094,0.021246736,0.282883858,0.006635527,0.00306583,f,9
0.208539025,0.016865659,0.002407899,0.001602453,0.009185469,0.319269983,0.016598351,0.050152648,0.025428519,0.34278229,0.00448334,0.002684365,f,9
0.227476003,0.006558083,0.00437386,0.004502262,0.023856039,0.307159344,0.0119947,0.031247565,0.021732869,0.336646324,0.015443795,0.009009157,f,9
0.437006149,0.003111869,0.003820555,0.00162644,0.017566213,0.262158734,0.003071885,0.029962232,0.020475569,0.203976705,0.006963103,0.010260545,f,9
0.279686194,0.008073606,0.001972334,0.000906085,0.018886376,0.36317138,0.004746034,0.043753734,0.018174118,0.249504209,0.007841475,0.003284457,f,9
0.446375451,0.003032143,0.00165561,0.001074848,0.018208385,0.177983537,0.008970083,0.02960855,0.015317873,0.28158495,0.010753537,0.005435033,f,9
0.376881266,0.010037181,0.005698335,0.003154927,0.049665104,0.338574936,0.004311496,0.026626623,0.025548426,0.150138447,0.004132915,0.005230344,f,9
0.243887412,0.01011282,0.003748976,0.003096316,0.01950431,0.415176417,0.014347592,0.048282071,0.027180962,0.201063191,0.006522204,0.007077728,f,9
0.223265676,0.016401137,0.010459852,0.003979937,0.008364988,0.325149703,0.019987463,0.038198858,0.039177119,0.303248236,0.005995497,0.005771535,f,9
0.24533505,0.007368212,0.002210751,0.002255302,0.017873779,0.37321403,0.004415779,0.024699115,0.024612142,0.284098573,0.008746323,0.005170944,f,9
0.354451899,0.004399139,0.001109775,0.001859187,0.02435165,0.19185219,0.007049094,0.024081495,0.019526509,0.355593274,0.011240257,0.004485529,f,9
0.390008302,0.020598033,0.001768383,0.001896141,0.063544573,0.247520302,0.005785156,0.035824801,0.032127379,0.182428685,0.013420139,0.005078106,f,9
0.275055482,0.00627603,0.002380038,0.001786623,0.005132253,0.461169083,0.008451997,0.010740533,0.017616122,0.203587493,0.004457794,0.003346553,f,9
0.339861017,0.022402795,0.004332275,0.002879878,0.006987736,0.391533056,0.011822355,0.013177635,0.015644594,0.186681963,0.001942772,0.002733923,f,9
0.245355511,0.007129083,0.001670095,0.001098734,0.01434614,0.373340722,0.006918345,0.03509335,0.023219982,0.283117611,0.004777845,0.00393258,f,9
0.415924529,0.009009483,0.000997931,0.000655758,0.015399931,0.14386347,0.008307464,0.023939361,0.02376013,0.348937488,0.005564202,0.003640255,f,9
0.301400175,0.015264953,0.001034534,0.00110378,0.01880537,0.271680421,0.005103899,0.025151384,0.020883894,0.330677579,0.003519553,0.005374457,f,9
0.645156547,0.003165958,0.00423544,0.002222308,0.011541309,0.084165593,0.002838182,0.02378533,0.012922388,0.203440224,0.003964671,0.002562051,f,9
0.295029818,0.006936374,0.003868241,0.002454929,0.012695128,0.265114773,0.009004857,0.039255539,0.018657951,0.338927504,0.004223358,0.00383153,f,9
0.302695943,0.0159697,0.003104854,0.00236274,0.013545485,0.395484786,0.009461394,0.017631269,0.010886139,0.223199473,0.003837697,0.00182052,f,9
0.191155233,0.0031027,0.001447966,0.001318268,0.005909941,0.2751154,0.0087618,0.032727298,0.028122588,0.447282667,0.003091645,0.001964493,f,9
0.458819254,0.005039251,0.002033744,0.001805572,0.011104845,0.109896695,0.009489878,0.023351855,0.053838795,0.310985975,0.010002152,0.003631985,f,9
0.335965066,0.013680354,0.001712857,0.00137003,0.010972116,0.256454901,0.008280166,0.013278091,0.025437809,0.324162902,0.005037119,0.003648589,f,9
0.355098346,0.007455743,0.0017727,0.006140841,0.023846571,0.348369952,0.052183002,0.014345617,0.007484693,0.17543172,0.003866118,0.004004696,f,9
0.351721721,0.010361269,0.003119206,0.006935309,0.013878706,0.275720048,0.049082993,0.011178643,0.006876822,0.255698159,0.008402463,0.007024662,f,9
0.342632644,0.011854135,0.001865077,0.00417599,0.044183597,0.420941155,0.014608676,0.030106352,0.017389603,0.103289773,0.004277802,0.004675196,f,9
0.494245951,0.008867848,0.003982234,0.003361589,0.01538545,0.229504792,0.019660254,0.015581545,0.004739403,0.197450502,0.003340634,0.0038798,f,9
0.292839724,0.003454291,0.001585773,0.003251458,0.021803087,0.446336448,0.053873372,0.015442762,0.004890756,0.149140651,0.004402493,0.002979185,f,9
0.307314635,0.006147307,0.004257156,0.003995529,0.063349665,0.370699073,0.11881042,0.025786731,0.010437402,0.073705782,0.003693084,0.011803216,f,9
0.341480472,0.024337607,0.006476404,0.008557338,0.060493906,0.296778803,0.078141203,0.031277206,0.012448577,0.133074876,0.003018734,0.003914873,f,9
0.216591074,0.014877481,0.005838319,0.011148239,0.048810127,0.34459847,0.116103355,0.020542174,0.009720364,0.198110309,0.0068115,0.006848587,f,9
0.19299633,0.005541797,0.005603598,0.008034968,0.043469267,0.473805002,0.032346323,0.018770772,0.006686735,0.198694806,0.006162276,0.007888124,f,9
0.364005111,0.003692721,0.003203896,0.004096835,0.048029988,0.357409164,0.025339154,0.048477164,0.01824724,0.114506823,0.006153109,0.006838796,f,9
0.308520906,0.004528223,0.001783223,0.002155934,0.023890794,0.400593598,0.038527201,0.016083068,0.003858545,0.189673456,0.005000039,0.005385011,f,9
0.328522956,0.003137965,0.001416424,0.002941963,0.025687206,0.4812481,0.007651233,0.0198642,0.009910528,0.111530906,0.004712384,0.003376134,f,9
0.359599596,0.002795063,0.001307404,0.002339608,0.024644553,0.386031931,0.036696875,0.016195458,0.011666079,0.148920762,0.004345909,0.005456763,f,9
0.29141422,0.008519458,0.009347076,0.006311666,0.023870204,0.366187873,0.100635141,0.040299244,0.004244672,0.12668694,0.015709953,0.006773553,f,9
0.488797653,0.015629101,0.002143192,0.011478452,0.034175272,0.224225291,0.037752708,0.044398914,0.047959115,0.08024529,0.007433102,0.00576191,f,9
0.424314928,0.007041771,0.002553999,0.007549526,0.034917035,0.244429684,0.032996307,0.015140329,0.016268323,0.19042595,0.015942758,0.008419389,f,9
0.356923145,0.018737688,0.004422607,0.005099254,0.04726755,0.260296951,0.113778029,0.049064898,0.011083403,0.117524576,0.006465115,0.009336783,f,9
0.309813958,0.010576879,0.002111211,0.002577172,0.014768264,0.360343696,0.028835817,0.01684974,0.005393359,0.239681831,0.004434186,0.004613889,f,9
0.142642912,0.008229138,0.003149827,0.002142484,0.037512439,0.535043451,0.056186029,0.031386574,0.016531092,0.158387985,0.005172727,0.003615342,f,9
